#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
1.009391976081600362e+00 9.301041162216313477e+11 5.151247087498919655e+02 3.588148811835271094e+13
1.013429543985926884e+00 9.085248118136392822e+11 5.067695090084371827e+02 3.562686250215985156e+13
1.017483262161870350e+00 9.162371413906094971e+11 5.180846321710546363e+02 3.514458703789756641e+13
1.021553195210518128e+00 8.994192869836981201e+11 5.129128860232445959e+02 3.484735728191855469e+13
1.025639407991360219e+00 9.177568311077288818e+11 5.236235143045248606e+02 3.483050301889698047e+13
1.029741965623325539e+00 9.178183629546391602e+11 5.293531881906163790e+02 3.445581058313611328e+13
1.033860933485818867e+00 9.157485465668475342e+11 5.361733002297366966e+02 3.394081888767403906e+13
1.037996377219762012e+00 8.999600767708358154e+11 5.306577498219403424e+02 3.370233528865076953e+13
1.042148362728641198e+00 8.682618509464653320e+11 5.143661153867452640e+02 3.354514168634302344e+13
1.046316956179555557e+00 8.464807571877387695e+11 5.102083198005143458e+02 3.297014184273271484e+13
1.050502224004274066e+00 8.605923187571159668e+11 5.193590680947693272e+02 3.292918700753154297e+13
1.054704232900291139e+00 8.395321183840531006e+11 5.101114988229119263e+02 3.270570117021548047e+13
1.058923049831892227e+00 8.672154529668043213e+11 5.418847057891027816e+02 3.180324070949174219e+13
1.063158742031219628e+00 8.345733350216567383e+11 5.179872993458973269e+02 3.201818099551099609e+13
1.067411376999344741e+00 8.635873830157552490e+11 5.509166972978970307e+02 3.115097292485575000e+13
1.071681022507342096e+00 8.553177061369827881e+11 5.501213944002835206e+02 3.089727578540976953e+13
1.075967746597371377e+00 8.395296218437764893e+11 5.382236066086395567e+02 3.099734836374327344e+13
1.080271617583760779e+00 8.565243179683078613e+11 5.600589197099112653e+02 3.039185729245169141e+13
1.084592704054095913e+00 8.509346207612351074e+11 5.600658297245606718e+02 3.019314681610239844e+13
1.088931074870312044e+00 8.592458062761959229e+11 5.729709584230906785e+02 2.980135927255068750e+13
1.093286799169793433e+00 8.616718191876428223e+11 6.008260459230366450e+02 2.849996984054456250e+13
1.097659946366472461e+00 8.864234474777697754e+11 6.057951715492229141e+02 2.907814446214191797e+13
1.102050586151938294e+00 8.866559818633205566e+11 6.014468853035203892e+02 2.929605418145527344e+13
1.106458788496546219e+00 9.108427177780749512e+11 6.189009806495141675e+02 2.924647179117183594e+13
1.110884623650532532e+00 9.179312503540640869e+11 6.290938348113722896e+02 2.899652726332180859e+13
1.115328162145134749e+00 9.051923738383175049e+11 6.270432057179147023e+02 2.868763072414300781e+13
1.119789474793714934e+00 9.092381971236851807e+11 6.391730926676933677e+02 2.826900026609702734e+13
1.124268632692889902e+00 8.994256572593291016e+11 6.376630919505709016e+02 2.803013913196251953e+13
1.128765707223661430e+00 8.973243605491441650e+11 6.399609758124573773e+02 2.786424166687211328e+13
1.133280770052556230e+00 8.935194630695002441e+11 6.432652876638513817e+02 2.760356422039785938e+13
1.137813893132766374e+00 9.041170097736452637e+11 6.586842320773457686e+02 2.727712756365698047e+13
1.142365148705297484e+00 9.121563665445300293e+11 6.739289910076054184e+02 2.689715938075794141e+13
1.146934609300118479e+00 8.835239914739837646e+11 6.517382015491732545e+02 2.693992802112470312e+13
1.151522347737319096e+00 8.784607385975366211e+11 6.529752210568883584e+02 2.673479861221038672e+13
1.156128437128268516e+00 8.804855668224110107e+11 6.578919383401896539e+02 2.659616009511822266e+13
1.160752950876781542e+00 8.985435600031474609e+11 6.892648427347163533e+02 2.590623320975324609e+13
1.165395962680288999e+00 8.937215354524097900e+11 6.899706909552621710e+02 2.574084752226475391e+13
1.170057546531009907e+00 9.020786539672778320e+11 6.978039163258727058e+02 2.568989123359168359e+13
1.174737776717134086e+00 8.771527355557059326e+11 6.886916599554451750e+02 2.531055453588349219e+13
1.179436727824002773e+00 9.132998318029840088e+11 7.232105659517586673e+02 2.509573253653002734e+13
1.184154474735298557e+00 9.001181860985745850e+11 7.234114731446503583e+02 2.472665708338939062e+13
1.188891092634239977e+00 9.034299427213908691e+11 7.322442703716995993e+02 2.451826644206516016e+13
1.193646657004777012e+00 8.811785402491927490e+11 7.111362311629052328e+02 2.462421351213343359e+13
1.198421243632796118e+00 9.310726750597757568e+11 7.726173650306922127e+02 2.394806224182331641e+13
1.203214928607327261e+00 8.980943959720111084e+11 7.474818271982707074e+02 2.387660692624308203e+13
1.208027788321756724e+00 8.854389771148596191e+11 7.471774903636957106e+02 2.354974006638188672e+13
1.212859899475043468e+00 8.797729784981140137e+11 7.412761265024521435e+02 2.358532511893192188e+13
1.217711339072943710e+00 8.681350942754542236e+11 7.340421200092296203e+02 2.350269117302763281e+13
1.222582184429235275e+00 8.697136509551806641e+11 7.438773144991105255e+02 2.323412032532514062e+13
1.227472513166952384e+00 8.608731969825390625e+11 7.445828872955362385e+02 2.297615739738233594e+13
1.232382403219620226e+00 8.593199786786562500e+11 7.500723345015555878e+02 2.276685405668095312e+13
1.237311932832498407e+00 8.578011577231857910e+11 7.568760755391112980e+02 2.252231935909568750e+13
1.242261180563828615e+00 8.895068835361472168e+11 7.944033691238514621e+02 2.225151051393541406e+13
1.247230225286083849e+00 8.747708974286448975e+11 7.810860857510468804e+02 2.225597817219834375e+13
1.252219146187228072e+00 8.743391694043558350e+11 7.959057096201886452e+02 2.183079625447354297e+13
1.257228022771976983e+00 8.779223865102110596e+11 8.039414205555121953e+02 2.170116157275113281e+13
1.262256934863064783e+00 8.782063401622364502e+11 8.119146925325677557e+02 2.149499901381817578e+13
1.267305962602517155e+00 8.582382999550467529e+11 7.989682390206171476e+02 2.134664551069251172e+13
1.272375186452927354e+00 8.624996987158791504e+11 8.088271983818481203e+02 2.119114714653528516e+13
1.277464687198738957e+00 8.534934280387573242e+11 8.102498266378079279e+02 2.093304931138971875e+13
1.282574545947533950e+00 8.684315054130815430e+11 8.922185176803108106e+02 1.934263336396980469e+13
1.287704844131324133e+00 8.658144757366173096e+11 8.366594084834663363e+02 2.056493803842410156e+13
1.292855663507849417e+00 8.588680184740919189e+11 8.390141873614938959e+02 2.034269035638300781e+13
1.298027086161880783e+00 8.517038939015625000e+11 8.373650984189006294e+02 2.021273300286251953e+13
1.303219194506528344e+00 8.461995923921219482e+11 8.398411789520944239e+02 2.002289678478003125e+13
1.308432071284554521e+00 8.522991290084101562e+11 8.522893369057902646e+02 1.987267140702776562e+13
1.313665799569692760e+00 8.447093338651916504e+11 8.648717031575132523e+02 1.940916566320381641e+13
1.318920462767971591e+00 8.450425004782824707e+11 8.621782014032437473e+02 1.947748037613055859e+13
1.324196144619043336e+00 8.572792059657681885e+11 8.792837057092747273e+02 1.937512559522993750e+13
1.329492929197519491e+00 8.785028542679765625e+11 9.161981648972575840e+02 1.905482748586512109e+13
1.334810900914309650e+00 9.693132797608594971e+11 1.017554919569687513e+03 1.893030304018042188e+13
1.340150144517967101e+00 9.770371626079841309e+11 1.035588168682158994e+03 1.874887720520638672e+13
1.345510745096038852e+00 9.855568978015249023e+11 1.050168414197789616e+03 1.864979283109994141e+13
1.350892788076423212e+00 9.833031877622576904e+11 1.058242606260288312e+03 1.846517662628749609e+13
1.356296359228728932e+00 9.894594668849333496e+11 1.078293056200255023e+03 1.823528105972782422e+13
1.361721544665643879e+00 9.919103276770008545e+11 1.089704138832146782e+03 1.808902144512301953e+13
1.367168430844306393e+00 9.802807271077780762e+11 1.089474877590653477e+03 1.788069955664776953e+13
1.372637104567683730e+00 9.804575475052161865e+11 1.106279062519868603e+03 1.761227114758779297e+13
1.378127652985954299e+00 9.675922276194962158e+11 1.095207969769654028e+03 1.755686774338601172e+13
1.383640163597898098e+00 9.685125702539265137e+11 1.104578431859521970e+03 1.742448555778155469e+13
1.389174724252289828e+00 9.801194964622861328e+11 1.129031802258939479e+03 1.725139085977692578e+13
1.394731423149298877e+00 9.861266269872852783e+11 1.146456406760629534e+03 1.709331916836271289e+13
1.400310348841896202e+00 9.909930075218206787e+11 1.169450941339484189e+03 1.683991302879194727e+13
1.405911590237263642e+00 9.827480758578500977e+11 1.163549165357421771e+03 1.678451224047031055e+13
1.411535236598212784e+00 1.001193044863369995e+12 1.203578243467400398e+03 1.653083371451830469e+13
1.417181377544605603e+00 1.006667640550260864e+12 1.215035361820740036e+03 1.646449644594474805e+13
1.422850103054784210e+00 1.000061122417031982e+12 1.231837084227462810e+03 1.613334912160011328e+13
1.428541503467003038e+00 1.003734527058280518e+12 1.254299697621594532e+03 1.590262463052062695e+13
1.434255669480871243e+00 9.958634438988149414e+11 1.235130311792546536e+03 1.602279486169738867e+13
1.439992692158794885e+00 9.882751417740971680e+11 1.254244290461422224e+03 1.565838621754891406e+13
1.445752662927429988e+00 9.786772439059925537e+11 1.250999317196439733e+03 1.554653752779662305e+13
1.451535673579139596e+00 9.771494846048344727e+11 1.261389343558850214e+03 1.539441221811023242e+13
1.457341816273456159e+00 9.647017488135095215e+11 1.262613498089145878e+03 1.518357013463717383e+13
1.463171183538549913e+00 9.716420683468055420e+11 1.284006983881259657e+03 1.503800364679853906e+13
1.469023868272704147e+00 9.729511356561417236e+11 1.286913168929583435e+03 1.502425846477884570e+13
1.474899963745795128e+00 9.639048445971066895e+11 1.295446025570638994e+03 1.478652432396826172e+13
1.480799563600778246e+00 9.568746369280181885e+11 1.298448797000887453e+03 1.464473363108464648e+13
1.486722761855181485e+00 9.581375043044177246e+11 1.336708797693319411e+03 1.424433882578158789e+13
1.492669652902602007e+00 9.446499510132326660e+11 1.299512439837039210e+03 1.444580429942760547e+13
1.498640331514212276e+00 9.366311297776062012e+11 1.308140174040801412e+03 1.422871125837847461e+13
1.504634892840269300e+00 9.447142101018924561e+11 1.381035765893613188e+03 1.359398492007347656e+13
1.510653432411630304e+00 9.234008495518859863e+11 1.313015758070603852e+03 1.397563640670896289e+13
1.516696046141276843e+00 9.125608229992753906e+11 1.310671386182519427e+03 1.383627750747163281e+13
1.522762830325842032e+00 9.044593116042252197e+11 1.321070292412369326e+03 1.360549571012545117e+13
1.528853881647145307e+00 8.982844527819291992e+11 1.318045362651112328e+03 1.354362085820489648e+13
1.534969297173733649e+00 8.954391241069927979e+11 1.322174761386016371e+03 1.345855597398170898e+13
1.541109174362428780e+00 8.895744418536672363e+11 1.336051191885931075e+03 1.323154200718269336e+13
1.547273611059878373e+00 8.771904290974766846e+11 1.320687229800625346e+03 1.319912579385329297e+13
1.553462705504118135e+00 8.704611546699162598e+11 1.335047303422044934e+03 1.295698640268595312e+13
1.559676556326134556e+00 8.668693012536790771e+11 1.338903807600983328e+03 1.286635436913896094e+13
1.565915262551438980e+00 8.531913002751301270e+11 1.336038686029894279e+03 1.269049746542034766e+13
1.572178923601644795e+00 8.495403617018267822e+11 1.358536085647326672e+03 1.242693710392104492e+13
1.578467639296051495e+00 8.394242533894725342e+11 1.354761822826263369e+03 1.231316857469937109e+13
1.584781509853235626e+00 8.273616266824660645e+11 1.349127177448523526e+03 1.218691396565171289e+13
1.591120635892648405e+00 8.222052423907104492e+11 1.383028206562525384e+03 1.181409519297896094e+13
1.597485118436219098e+00 8.134996408832370605e+11 1.341078683232316052e+03 1.205464341393247852e+13
1.603875058909963958e+00 8.032553966216960449e+11 1.341125840848487314e+03 1.190242307553712695e+13
1.610290559145603595e+00 7.956227864178052979e+11 1.369121796121441093e+03 1.154825566885813477e+13
1.616731721382186127e+00 7.907120693074420166e+11 1.359412854687414210e+03 1.155894660178702344e+13
1.623198648267714761e+00 7.817186817399279785e+11 1.347106321380699228e+03 1.153187374147253516e+13
1.629691442860785600e+00 7.710533928695267334e+11 1.330847335221379353e+03 1.151350291117190430e+13
1.636210208632228769e+00 7.603343028725578613e+11 1.357704655698269107e+03 1.112885641148141992e+13
1.642755049466757766e+00 7.596260053430131836e+11 1.404737153446831371e+03 1.074622716646986523e+13
1.649326069664624805e+00 7.467333979522869873e+11 1.345660187619076169e+03 1.102761090059035156e+13
1.655923373943283039e+00 7.377764967951690674e+11 1.349938510827540540e+03 1.086080686444896289e+13
1.662547067439056336e+00 7.338329171009798584e+11 1.356850448960529548e+03 1.074772307671188477e+13
1.669197255708812611e+00 7.253172298542360840e+11 1.363482601651553296e+03 1.057133061639805664e+13
1.675874044731648027e+00 7.172596570939770508e+11 1.381773962736342128e+03 1.031550897617471484e+13
1.682577540910574321e+00 7.139991448153641357e+11 1.437776957926257865e+03 9.868642902316693359e+12
1.689307851074216771e+00 7.141252577254067383e+11 1.401477915869234721e+03 1.012603436835404102e+13
1.696065082478513508e+00 7.136782634149298096e+11 1.406867868455580947e+03 1.008092585777381445e+13
1.702849342808427480e+00 7.136184020075648193e+11 1.435674849571041023e+03 9.877822325445826172e+12
1.709660740179661298e+00 7.236017358459544678e+11 1.484934168680292487e+03 9.683752059861166016e+12
1.716499383140379864e+00 7.322547060535712891e+11 1.501762795440970649e+03 9.689739296308097656e+12
1.723365380672941427e+00 7.280819720667548828e+11 1.529820413678573459e+03 9.457820947262658203e+12
1.730258842195633306e+00 7.290207899302669678e+11 1.577463157628056479e+03 9.184001596833976562e+12
1.737179877564415831e+00 7.366422950693466797e+11 1.689940225858785652e+03 8.662366787732251953e+12
1.744128597074673603e+00 7.349650647618687744e+11 1.635720049740920331e+03 8.929126609539757812e+12
1.751105111462972097e+00 7.366811184508941650e+11 1.630038992507778175e+03 8.981167731852498047e+12
1.758109531908824241e+00 7.475721904323275146e+11 1.677573297317654578e+03 8.855699976302515625e+12
1.765141970036459451e+00 7.471631385054326172e+11 1.715677064198644530e+03 8.654284222829060547e+12
1.772202537916605314e+00 7.506277206990694580e+11 1.739549817662452597e+03 8.575095987005988281e+12
1.779291348068271716e+00 7.588011970777799072e+11 1.787114668346094049e+03 8.437753811715359375e+12
1.786408513460544745e+00 7.568444952638663330e+11 1.799126213212138964e+03 8.359807693823567383e+12
1.793554147514387020e+00 7.590916797420533447e+11 1.827270074969454527e+03 8.255488015517340820e+12
1.800728364104444257e+00 7.566384769287138672e+11 1.851994203719086954e+03 8.118953634700795898e+12
1.807931277560862249e+00 7.631509181920911865e+11 1.903773955978738286e+03 7.966110231984034180e+12
1.815163002671105641e+00 7.508033469217495117e+11 2.001469738845246866e+03 7.454670182202081055e+12
1.822423654681789795e+00 7.503335374699033203e+11 1.964945363131135991e+03 7.588486072403748047e+12
1.829713349300517100e+00 7.478638279213646240e+11 1.938488898487183178e+03 7.666735347467589844e+12
1.837032202697718830e+00 7.420832825212222900e+11 1.953829166270272481e+03 7.547746780425232422e+12
1.844380331508509885e+00 7.528362610009025879e+11 2.030596580874346500e+03 7.367635646096882812e+12
1.851757852834543527e+00 7.505015586937006836e+11 2.026635392427643865e+03 7.359142926788242188e+12
1.859164884245881888e+00 7.662010181953061523e+11 2.110056266084738581e+03 7.216056923965071289e+12
1.866601543782865358e+00 7.411826099563157959e+11 2.071577950445686383e+03 7.110091721028671875e+12
1.874067949957996859e+00 7.398162563709676514e+11 2.279427667842236133e+03 6.449845572411757812e+12
1.881564221757828781e+00 7.283490795540540771e+11 2.117744960301381525e+03 6.834664184642613281e+12
1.889090478644860127e+00 7.186458229039852295e+11 2.121564465501171981e+03 6.731470313087541016e+12
1.896646840559439662e+00 7.108928622473647461e+11 2.117119686953322343e+03 6.672829143510739258e+12
1.904233427921677269e+00 7.028417302918609619e+11 2.095894583026782584e+03 6.664067171567296875e+12
1.911850361633363971e+00 6.950202286953463135e+11 2.104861100969209929e+03 6.561834381426541016e+12
1.919497763079897279e+00 6.931249840327446289e+11 2.136143655105765447e+03 6.448108845979167969e+12
1.927175754132217200e+00 6.925987883777020264e+11 2.161919681856997613e+03 6.366392850329600586e+12
1.934884457148745796e+00 6.780389360698830566e+11 2.153072264395845195e+03 6.258169032227277344e+12
1.942623994977340729e+00 6.823302373222269287e+11 2.353634650235501795e+03 5.761118790355944336e+12
1.950394490957250149e+00 6.705737650756356201e+11 2.250450355066595421e+03 5.921454322889164062e+12
1.958196068921079336e+00 6.640367996015563965e+11 2.197533321040524243e+03 6.004929883315593750e+12
1.966028853196763793e+00 6.572329050063641357e+11 2.198376576554919666e+03 5.941122026254021484e+12
1.973892968609550991e+00 6.601129638165051270e+11 2.249327717376369037e+03 5.831990245098609375e+12
1.981788540483989447e+00 6.565478202497351074e+11 2.266305026256189649e+03 5.757040222730893555e+12
1.989715694645925126e+00 6.556272546293957520e+11 2.299399301198541707e+03 5.666225652257512695e+12
1.997674557424508723e+00 6.489172277997479248e+11 2.305813571538679753e+03 5.592633696891165039e+12
2.005665255654207169e+00 6.459448788227274170e+11 2.327514049912160317e+03 5.515112934993489258e+12
2.013687916676823786e+00 6.411403061394357910e+11 2.333001219660336119e+03 5.461216281613789062e+12
2.021742668343530891e+00 6.337581685331783447e+11 2.350955353311507679e+03 5.357108597846434570e+12
2.029829639016905052e+00 6.318817937315878906e+11 2.381729623373391860e+03 5.272233616145978516e+12
2.037948957572972564e+00 6.260840956072550049e+11 2.407183154570597253e+03 5.168622310800519531e+12
2.046100753403264694e+00 6.199050390644114990e+11 2.386241324099955364e+03 5.162523792119709961e+12
2.054285156416877811e+00 6.105067415967410889e+11 2.392188268071398852e+03 5.071616076282494141e+12
2.062502297042545507e+00 6.075769693074357910e+11 2.443877994196561758e+03 4.940524352457161133e+12
2.070752306230715600e+00 5.982180655786730957e+11 2.430547814154483603e+03 4.891100843112732422e+12
2.079035315455638244e+00 5.917326393995283203e+11 2.428468433120296595e+03 4.842217852210062500e+12
2.087351456717461140e+00 5.868397381674515381e+11 2.449358416715068870e+03 4.761222048812821289e+12
2.095700862544330967e+00 5.780498150595175781e+11 2.448304896109147194e+03 4.691924633506775391e+12
2.104083665994508134e+00 5.688896650897056885e+11 2.432579862948062328e+03 4.647422954380158203e+12
2.112500000658485977e+00 5.613035015046174316e+11 2.437723506454236485e+03 4.575774020222540039e+12
2.120950000661120161e+00 5.538001414398756104e+11 2.464215090455613790e+03 4.466071909096727539e+12
2.129433800663764753e+00 5.495775408592161865e+11 2.457131616509422201e+03 4.444795846648276367e+12
2.137951535866419839e+00 5.410035485373131714e+11 2.453359509456661272e+03 4.382179695974328125e+12
2.146503342009885351e+00 5.305364598095195923e+11 2.439938242006080145e+03 4.321033796145332031e+12
2.155089355377924676e+00 5.246190179207206421e+11 2.454673928619457911e+03 4.247187968835996094e+12
2.163709712799436691e+00 5.157577806339044800e+11 2.602749812667743299e+03 3.937899483647287598e+12
2.172364551650634468e+00 5.093444238350510864e+11 2.496014713744358687e+03 4.055231733865996582e+12
2.181054009857236853e+00 5.051975014211247559e+11 2.484055816588300786e+03 4.041579311005937988e+12
2.189778225896665376e+00 4.975976967317579956e+11 2.471947373148964289e+03 4.000280109901116699e+12
2.198537338800252705e+00 4.892669201012261963e+11 2.451850937060850811e+03 3.965546550194382324e+12
2.207331488155453325e+00 4.837567689220039673e+11 2.488499392504093521e+03 3.863142939993989746e+12
2.216160814108075083e+00 4.770588063164786377e+11 2.465028012327741635e+03 3.845929511238492676e+12
2.225025457364507631e+00 4.730318739814487305e+11 2.478755221307052580e+03 3.792346623896491699e+12
2.233925559193965515e+00 4.659476309199212646e+11 2.473290881264922064e+03 3.743804599799025391e+12
2.242861261430741493e+00 4.593520951621412964e+11 2.481040075685597003e+03 3.679282917834370605e+12
2.251832706476463830e+00 4.549849779726026611e+11 2.507256609789305003e+03 3.606197724564030273e+12
2.260840037302370042e+00 4.516637881978491821e+11 2.516934607838487409e+03 3.566108908185690430e+12
2.269883397451579299e+00 4.449732512684252319e+11 2.512771962941742458e+03 3.519103898953255371e+12
2.278962931041386142e+00 4.414126698210708618e+11 2.548415440472964292e+03 3.442118588860981445e+12
2.288078782765551100e+00 4.356496513737961426e+11 2.533197690122341101e+03 3.417586766889786133e+12
2.297231097896613505e+00 4.970521720622495728e+11 2.941763147852349448e+03 3.357728173593063965e+12
2.306420022288200311e+00 4.490206933197526855e+11 2.682682282480210233e+03 3.326200136357613770e+12
2.315645702377353121e+00 4.438663598094392090e+11 2.699059861127200747e+03 3.268067189425180176e+12
2.324908285186861878e+00 4.965974669843837891e+11 3.070274866840814866e+03 3.214241502407848145e+12
2.334207918327609654e+00 4.500097936031406860e+11 2.831172681424219263e+03 3.158689002460325684e+12
2.343544750000919663e+00 4.431563293912113647e+11 2.813768280460796632e+03 3.129823801242214355e+12
2.352918929000923143e+00 4.848331065125460205e+11 3.138737643003745234e+03 3.069647550288307617e+12
2.362330604716927240e+00 4.575114285889320068e+11 2.998234788572113757e+03 3.032407555894072266e+12
2.371779927135795329e+00 4.393053652245331421e+11 2.943425127846747273e+03 2.965956492840318848e+12
2.381267046844337987e+00 4.680824236390109253e+11 3.176618672187988068e+03 2.928252423300964355e+12
2.390792115031715070e+00 4.584635359912285767e+11 3.154993820627362311e+03 2.887736409437931152e+12
2.400355283491842240e+00 4.416524470472863159e+11 3.076279848271924038e+03 2.853028187277758789e+12
2.409956704625809465e+00 4.487267622076614380e+11 3.169585008409101647e+03 2.813395766586027344e+12
2.419596531444312859e+00 4.570804133752924194e+11 3.301632948314017540e+03 2.751155153859664551e+12
2.429274917570089620e+00 4.457660717699745483e+11 3.252290950022237666e+03 2.723760274954794434e+12
2.438992017240370291e+00 4.406077787224580688e+11 3.264029952797588521e+03 2.682559024845221191e+12
2.448747985309331465e+00 4.568441449954516602e+11 3.449854076505174817e+03 2.631592255975019043e+12
2.458542977250568917e+00 4.460914056053691406e+11 3.418245877945485972e+03 2.593413811332547363e+12
2.468377149159570738e+00 4.377997246876173706e+11 3.399553119558715935e+03 2.559204050435123047e+12
2.478250657756209563e+00 4.495597049454541016e+11 3.566227135223545702e+03 2.505126373866226562e+12
2.488163660387234355e+00 4.427589925303552856e+11 3.555753639560691227e+03 2.474497328307344727e+12
2.498116315028783063e+00 4.348181617474779053e+11 3.525137673313950017e+03 2.451223178831632812e+12
2.508108780288898387e+00 4.395964174386503906e+11 3.614944481733396515e+03 2.416594454446080078e+12
2.518141215410053757e+00 4.357188034376290894e+11 3.632976222385600522e+03 2.383389428969364746e+12
2.528213780271693967e+00 4.344011237589602661e+11 3.673839259127637888e+03 2.349752125997157715e+12
2.538326635392781139e+00 4.272913751303737793e+11 3.699216835139160139e+03 2.295438173304247559e+12
2.548479941934351789e+00 4.257658055479201660e+11 3.744161251880592317e+03 2.259786951150344727e+12
2.558673861702089436e+00 4.213128538617539673e+11 3.775160210044257383e+03 2.217790834085647461e+12
2.568908557148898097e+00 4.131376141792897339e+11 3.731201892489165402e+03 2.200377776994269043e+12
2.579184191377493551e+00 4.138796900319885864e+11 3.771499951327362851e+03 2.180777062708944580e+12
2.589500928143003478e+00 4.049810141828097534e+11 3.762745535999673848e+03 2.138853685290201416e+12
2.599858931855575594e+00 3.970734351921882324e+11 3.719817682727906686e+03 2.121291933112270508e+12
2.610258367582998229e+00 3.898633755020054321e+11 3.727157452642057706e+03 2.078671974715076904e+12
2.620699401053329769e+00 3.885642015401875610e+11 3.879607898212598229e+03 1.990335153481887695e+12
2.631182198657543214e+00 3.813607230780388184e+11 3.833242464741545973e+03 1.977064935355570557e+12
2.641706927452173392e+00 3.771930586998939819e+11 3.782910734278393193e+03 1.981476201557130615e+12
2.652273755161981938e+00 3.684862863913342896e+11 3.732704216392397029e+03 1.961774180562859375e+12
2.662882850182629824e+00 3.626989553390826416e+11 3.737918601153756299e+03 1.928269477617509521e+12
2.673534381583360542e+00 3.635509355399241943e+11 3.806572645026779810e+03 1.897939682279962402e+12
2.684228519109693956e+00 3.577202398330426636e+11 3.775290344370144794e+03 1.882974409762732422e+12
2.694965433186132575e+00 3.587565375621041260e+11 3.838589392673684415e+03 1.857288744955231934e+12
2.705745294918877164e+00 3.528585105713471069e+11 3.829136010324200015e+03 1.831264455192946777e+12
2.716568276098552559e+00 3.521226401490204468e+11 3.881665582717924735e+03 1.802715091653468994e+12
2.727434549202946812e+00 3.533676192241776733e+11 3.952365716801203689e+03 1.776727764003310547e+12
2.738344287399758326e+00 3.509724876530824585e+11 3.993202689323724371e+03 1.746638307478312256e+12
2.749297664549357201e+00 3.475279686290105591e+11 4.014584000663632196e+03 1.720285284174319824e+12
2.760294855207554576e+00 3.427623040825220337e+11 4.059996764841562253e+03 1.677716701630836670e+12
2.771336034628385292e+00 3.416190845752977905e+11 4.066877759389561561e+03 1.669291829751302490e+12
2.782421378766898545e+00 3.394682503640631714e+11 4.092153514215564428e+03 1.648536268850795898e+12
2.793551064281966312e+00 3.344439660499819336e+11 4.082272787676027292e+03 1.628068242244669189e+12
2.804725268539093985e+00 3.339274081454879150e+11 4.138064239095113408e+03 1.603637118907275146e+12
2.815944169613250558e+00 3.337115568903226318e+11 4.198438491977629383e+03 1.579554859532543457e+12
2.827207946291703244e+00 3.245588161769497681e+11 4.149694260084759662e+03 1.554277544144886963e+12
2.838516778076869862e+00 3.253126340203212891e+11 4.225819037223592204e+03 1.529823390155385742e+12
2.849870845189177437e+00 3.221076459186304932e+11 4.249059003001565543e+03 1.506466692398237793e+12
2.861270328569933685e+00 3.150475570685645752e+11 4.221494341400379199e+03 1.483068350176561523e+12
2.872715409884213589e+00 3.132854846515041504e+11 4.331454524719690198e+03 1.437334255461560547e+12
2.884206271523750420e+00 3.099496695919026489e+11 4.289413627752542197e+03 1.435967174994365234e+12
2.895743096609845413e+00 3.037097268242493286e+11 4.246601290513804997e+03 1.421243448349954590e+12
2.907326068996284985e+00 3.070169262526046143e+11 4.363040627024170135e+03 1.398377167641130859e+12
2.918955373272270393e+00 3.008213101034461670e+11 4.340231546193563190e+03 1.377358396981952637e+12
2.930631194765359826e+00 2.971762307396810913e+11 4.355340738893209164e+03 1.355948497909036377e+12
2.942353719544420709e+00 2.971518218036585693e+11 4.421397202385285709e+03 1.335580676716076660e+12
2.954123134422598440e+00 2.909740641703771362e+11 4.382810112731387562e+03 1.319328326319744629e+12
2.965939626960289122e+00 2.899689960638157959e+11 4.439427821114664766e+03 1.298003392340791260e+12
2.977803385468130504e+00 2.836574520189887085e+11 4.406238108739352356e+03 1.279315014965681885e+12
2.989714599010003138e+00 2.837221690058626099e+11 4.474679365261018575e+03 1.260035009532776611e+12
3.001673457406043077e+00 2.788345194761598511e+11 4.475487381799493050e+03 1.238104958597095703e+12
3.013680151235667015e+00 2.751653658537717285e+11 4.475774355828103580e+03 1.221734528658377197e+12
3.025734871840609408e+00 2.760281227756766357e+11 4.571913631306527350e+03 1.199793697603502441e+12
3.037837811327972037e+00 2.665769336036006470e+11 4.568138449702993057e+03 1.159670399706884521e+12
3.049989162573283785e+00 2.678552618883757324e+11 4.576226716855189807e+03 1.163171926855427246e+12
3.062189119223576395e+00 2.606116506795326233e+11 4.508195004881453315e+03 1.148794626420821533e+12
3.074437875700470890e+00 2.599839735110610962e+11 4.562189505656616348e+03 1.132464294008470703e+12
3.086735627203272880e+00 2.566842182671102295e+11 4.580870670122386400e+03 1.113531222925112305e+12
3.099082569712085622e+00 2.521116579058970947e+11 4.561928060566053318e+03 1.098236207870444824e+12
3.111478899990933744e+00 2.511765712056229858e+11 4.638836761468697659e+03 1.076022367943593262e+12
3.123924815590897186e+00 2.459568253444237976e+11 4.583425634858709600e+03 1.066399545536462646e+12
3.136420514853261121e+00 2.436826704289748230e+11 4.616612282672434048e+03 1.048944486427044434e+12
3.148966196912674320e+00 2.402208247593814392e+11 4.624599259969451850e+03 1.032256937406547363e+12
3.161562061700325277e+00 2.362889434813188782e+11 4.610702444787135391e+03 1.018421517789866699e+12
3.174208309947126327e+00 2.349082183508583679e+11 4.665709731177095819e+03 1.000533781415326172e+12
3.186905143186915090e+00 2.283306161986549683e+11 4.596191114640149863e+03 9.872276984818699951e+11
3.199652763759662566e+00 2.300321246272462463e+11 4.702830942770941874e+03 9.720316041401741943e+11
