#Wavelength[um] Fp[W/m2/m] Fp/Fstar[ppm] Fstar[W/m2/m]
3.123924815590897186e+00 2.122348733529676208e+11 3.955014290718633674e+03 1.066399545536462769e+12
3.136420514853261121e+00 2.103744744366441345e+11 3.985582482887497008e+03 1.048944486427044434e+12
3.148966196912674320e+00 2.073555775038020935e+11 3.991895587050564245e+03 1.032256937406547119e+12
3.161562061700325277e+00 2.038162991468566895e+11 3.977064245658088112e+03 1.018421517789866699e+12
3.174208309947126327e+00 2.029403726292752991e+11 4.030769455715195818e+03 1.000533781415326050e+12
3.186905143186915090e+00 1.966971918988138733e+11 3.959424718117684733e+03 9.872276984818701172e+11
3.199652763759662566e+00 1.988565188502446899e+11 4.065469514469175920e+03 9.720316041401743164e+11
3.212451374814701222e+00 1.910010924439406738e+11 3.961335481615882600e+03 9.581764425528721924e+11
3.225301180313960625e+00 1.903994213899459229e+11 4.005944713107003281e+03 9.445216888227397461e+11
3.238202385035215958e+00 1.875742768033495789e+11 4.014668894675542560e+03 9.284848236632009277e+11
3.251155194575356955e+00 1.838384286330726318e+11 3.985799977305472567e+03 9.165835544651851807e+11
3.264159815353658622e+00 1.812448284911842346e+11 3.987159747639424040e+03 9.033441766417714844e+11
3.277216454615073271e+00 1.791760121048142700e+11 4.008613955698850987e+03 8.882534319396739502e+11
3.290325320433533207e+00 1.764976161618761902e+11 4.058950761440415590e+03 8.641245086895743408e+11
3.303486621715267635e+00 1.730791854085564575e+11 4.039395903189394176e+03 8.514902585334669189e+11
3.316700568202128441e+00 1.718895037068005676e+11 4.057989148746275532e+03 8.417628176923314209e+11
3.329967370474937294e+00 1.670485349636852722e+11 3.974878354333543484e+03 8.351607793358188477e+11
3.343287239956836743e+00 1.671293477040712891e+11 4.038093773648222395e+03 8.224842306606126709e+11
3.356660388916663962e+00 1.633725959218555603e+11 4.002609852453264921e+03 8.111239252491480713e+11
3.370087030472330714e+00 1.607017198542160339e+11 4.011035102592410567e+03 7.961874429986324463e+11
3.383567378594220187e+00 1.591683266667207642e+11 4.026924481818638014e+03 7.854787263928808594e+11
3.397101648108596716e+00 1.565652667449746399e+11 4.053389924931791938e+03 7.675882189299511719e+11
3.410690054701031482e+00 1.543610921406938171e+11 4.040482903183825329e+03 7.591993561729978027e+11
3.424332814919834878e+00 1.516137834084562073e+11 4.014912109308922027e+03 7.504364230813538818e+11
3.438030146179514634e+00 1.499572448508098450e+11 4.026203266370296205e+03 7.401555800660678711e+11
3.451782266764232610e+00 1.471496407404848022e+11 4.010735916239620110e+03 7.290988293058582764e+11
3.465589395831289998e+00 1.449717102248648071e+11 4.010374137216105282e+03 7.183723917992442627e+11
3.479451753414614767e+00 1.432405672289121399e+11 4.026805318919212823e+03 7.068978494991514893e+11
3.493369560428273068e+00 1.422748324493357544e+11 4.066481196027094029e+03 6.952813438832086182e+11
3.507343038669985980e+00 1.383204364492122498e+11 4.018125782238545526e+03 6.840913277369423828e+11
3.521372410824665788e+00 1.381538565696095276e+11 4.075618385117054004e+03 6.736289791590911865e+11
3.535457900467964709e+00 1.355582376675332947e+11 4.068480037074126813e+03 6.621326241613913574e+11
3.549599732069836477e+00 1.335993311665960236e+11 4.059775307235968285e+03 6.539635581820197754e+11
3.563798130998116154e+00 1.317764738520288849e+11 4.064071763662463127e+03 6.443588178020886230e+11
3.578053323522108364e+00 1.297439219683424683e+11 4.069182155697770668e+03 6.336233195783852539e+11
3.592365536816196858e+00 1.279480000195887756e+11 4.065346402705483797e+03 6.254422371120195312e+11
3.606734998963461614e+00 1.262903510252189178e+11 4.069962315264867811e+03 6.166390789487941895e+11
3.621161938959315041e+00 1.248117201018276672e+11 4.086391471964861921e+03 6.069692102636116943e+11
3.635646586715152839e+00 1.228825894550342560e+11 4.090154443353083025e+03 5.970379112566866455e+11
3.650189173062013293e+00 1.211179109018351746e+11 4.110776675220781726e+03 5.855119315934729004e+11
3.664789929754260545e+00 1.192739206542324066e+11 4.106893203883122624e+03 5.771428869795301514e+11
3.679449089473277645e+00 1.180018942766607819e+11 4.143574005809199662e+03 5.659331594227766113e+11
3.694166885831170699e+00 1.162714735646435089e+11 4.124619160532486603e+03 5.601967481991152344e+11
3.708943553374495661e+00 1.139512461845867615e+11 4.094450136442216262e+03 5.530631902368153076e+11
3.723779327587993571e+00 1.123084669996446533e+11 4.102992418356575399e+03 5.439550921129055786e+11
3.738674444898345328e+00 1.116133255275567017e+11 4.231037812249260242e+03 5.242282290887144165e+11
3.753629142677938901e+00 1.091258149041489868e+11 4.125571369441059687e+03 5.256475653988303223e+11
3.768643659248651190e+00 1.080747540231182098e+11 4.125985915615145132e+03 5.205324115519254761e+11
3.783718233885645432e+00 1.058783021883725281e+11 4.104338849102512540e+03 5.126429887875266724e+11
3.798853106821188153e+00 1.047972999121456146e+11 4.121391419381515334e+03 5.053095342008970947e+11
3.814048519248473657e+00 1.031411686503700562e+11 4.144934386050260400e+03 4.944992642194285889e+11
3.829304713325467180e+00 1.026671987219332886e+11 4.170866846462228750e+03 4.891664344167339478e+11
3.844621932178768908e+00 1.007403108078631592e+11 4.146775533585606354e+03 4.827741644285662842e+11
3.860000419907484215e+00 9.906654567127076721e+10 4.152214168892212911e+03 4.741312010414744263e+11
3.875440421587113882e+00 9.799418617864712524e+10 4.171024164847020074e+03 4.668838661503129883e+11
3.890942183273462529e+00 9.690393722328886414e+10 4.198726667504495708e+03 4.586433292921354370e+11
3.906505952006555926e+00 9.563817835192308044e+10 4.195716960559878316e+03 4.529772323304386597e+11
3.922131975814582727e+00 9.439258403804193115e+10 4.197714932019563093e+03 4.468648502101141968e+11
3.937820503717840648e+00 9.339572391057539368e+10 4.219848145324785037e+03 4.398265397837056274e+11
3.953571785732711508e+00 9.262250440929414368e+10 4.264613658388967451e+03 4.316066108393244629e+11
3.969386072875642490e+00 9.162784405728553772e+10 4.261582621236698287e+03 4.272753289644650879e+11
3.985263617167145167e+00 9.121442505488522339e+10 4.321001842215587203e+03 4.194984258260816040e+11
4.001204671635814059e+00 9.033607566591465759e+10 4.345228956595879936e+03 4.131424466900425415e+11
4.017209490322357190e+00 8.915440350308705139e+10 4.367747226747523200e+03 4.056360676966399536e+11
4.033278328283646630e+00 8.856740772372898865e+10 4.389739418334685070e+03 4.009465259328954468e+11
4.049411441596781458e+00 8.914886916544607544e+10 4.572900582637825210e+03 3.874140268142531128e+11
4.065609087363168506e+00 8.721593282189578247e+10 4.508764929328776816e+03 3.844054166995753174e+11
4.081871523712622185e+00 8.779075327506660461e+10 4.584731132716932734e+03 3.805276029713948364e+11
4.098199009807472315e+00 8.590201124531835938e+10 4.521194560869829729e+03 3.775734060373332520e+11
4.114591805846702144e+00 8.504259323421659851e+10 4.554449409059175196e+03 3.710666081454829102e+11
4.131050173070089038e+00 8.487879918067572021e+10 4.607700086069278768e+03 3.660718090750133667e+11
4.147574373762369149e+00 8.278067688721769714e+10 4.576704336906236676e+03 3.594408048268087158e+11
4.164164671257418959e+00 8.301974862165762329e+10 4.661275247387829950e+03 3.539385988144172974e+11
4.180821329942449260e+00 8.148353446834196472e+10 4.654988323802775085e+03 3.478584238620888062e+11
4.197544615262219558e+00 8.044796027228208923e+10 4.669826517270597833e+03 3.423462319694910278e+11
4.214334793723269357e+00 8.019480481213423157e+10 4.712787029265299680e+03 3.381580123964952393e+11
4.231192132898162761e+00 7.822085043366442871e+10 4.651567386442531642e+03 3.341754014245700073e+11
4.248116901429755288e+00 7.885733513162704468e+10 4.768847107917409630e+03 3.286093827485957642e+11
4.265109369035473996e+00 7.778141765023175049e+10 4.770205461261066375e+03 3.240335889492329712e+11
4.282169806511615384e+00 7.649002910475247192e+10 4.765160358727484891e+03 3.189911012077092285e+11
4.299298485737661935e+00 8.049549523402508545e+10 5.152892412095778127e+03 3.104357747128223877e+11
4.316495679680612874e+00 7.690490411803250122e+10 4.984691034285771821e+03 3.065964008281302490e+11
4.333761662399335357e+00 7.587593825509304810e+10 4.995364158713120560e+03 3.018479167670729980e+11
4.351096709048932532e+00 7.777061507052159119e+10 5.239463333018337835e+03 2.949714548525767212e+11
4.368501095885127583e+00 7.578755098160681152e+10 5.196598645473606666e+03 2.898210726837933350e+11
4.385975100268668214e+00 7.465478427336642456e+10 5.181164469867065236e+03 2.863396752648787231e+11
4.403519000669743555e+00 7.630736758607656860e+10 5.423226750051671843e+03 2.796146813542166138e+11
4.421133076672422391e+00 7.561557761887095642e+10 5.438961062875898278e+03 2.762781798772363892e+11
4.438817608979111817e+00 7.465136994836926270e+10 5.443733206216584222e+03 2.725161290274750977e+11
4.456572879415028332e+00 7.306945407936085510e+10 5.406264405124675250e+03 2.685900020652972717e+11
4.474399170932688463e+00 7.660871723043681335e+10 5.804571874781145198e+03 2.622764272933063660e+11
4.492296767616419828e+00 7.345005681705897522e+10 5.621394416092307438e+03 2.596565844595315552e+11
4.510265954686884626e+00 7.208756075589636230e+10 5.580064673022233364e+03 2.567274812196846313e+11
4.528307018505633330e+00 7.394373358778388977e+10 5.860581021895471167e+03 2.507332689409277039e+11
4.546420246579655711e+00 7.190998198013703918e+10 5.767998978850417188e+03 2.477509149486111755e+11
4.564605927565974497e+00 7.186843346823895264e+10 5.860223043465966839e+03 2.437110914382574463e+11
4.582864351276237258e+00 6.972778583690814209e+10 5.768215839874037556e+03 2.402235793932610779e+11
4.601195808681342925e+00 7.022956854151641846e+10 5.916169870165004795e+03 2.359014589905454407e+11
4.619600591916067422e+00 6.858921269847433472e+10 5.837875931550546738e+03 2.334813623744156189e+11
4.638078994283731937e+00 6.759837698504642487e+10 5.844655495861012241e+03 2.298415878398440857e+11
4.656631310260867629e+00 6.648422041065810394e+10 5.924308991297753892e+03 2.230140069279805603e+11
4.675257835501911430e+00 6.606563540624372101e+10 5.912284968079990904e+03 2.220606054746698914e+11
4.693958866843916944e+00 6.534164404821166229e+10 5.907599304728065363e+03 2.198013161881107178e+11
4.712734702311292878e+00 6.429272177208270264e+10 5.904845937505205256e+03 2.163737154154820557e+11
4.731585641120538810e+00 6.275254200611146545e+10 5.842122362855737265e+03 2.134577542635226746e+11
4.750511983685020923e+00 6.199880591092745209e+10 5.856690652636532832e+03 2.103692708266159363e+11
4.769514031619761063e+00 6.186642585888776398e+10 5.940133640949140499e+03 2.069712739334059448e+11
4.788592087746240011e+00 6.090036161789831543e+10 5.936957770101226743e+03 2.038483373500377502e+11
4.807746456097224730e+00 5.969936434795252991e+10 5.906725987545507451e+03 2.008510675722816772e+11
4.826977441921613377e+00 5.874798476584764099e+10 5.901302005604484293e+03 1.978319331471719360e+11
4.846285351689299858e+00 5.743310307247813416e+10 5.857248001011745146e+03 1.948587582490256348e+11
4.865670493096057925e+00 5.695966612494579315e+10 5.901329897881044417e+03 1.918089215524273987e+11
4.885133175068442135e+00 5.673133425431391144e+10 5.964636097682357104e+03 1.890124045909826660e+11
4.904673707768715474e+00 5.536036473230069733e+10 5.908192142802108719e+03 1.862068245140645142e+11
4.924292402599791174e+00 5.449310081587117767e+10 5.902461166275413234e+03 1.834677118919633179e+11
4.943989572210189642e+00 5.444087266596715546e+10 5.996532568518370681e+03 1.804164542440594177e+11
4.963765530499030021e+00 5.353209155711216736e+10 5.992216941918014527e+03 1.775325314848327332e+11
4.983620592621027079e+00 5.242985122277091217e+10 5.947253333080097946e+03 1.751916685295764465e+11
5.003555074991511198e+00 5.221399535154961395e+10 1.037619651074110728e-35 1.000000000000000076e+50
5.023569295291476777e+00 5.158275108998664093e+10 1.025075285410928918e-35 1.000000000000000076e+50
5.043663572472643075e+00 4.970470720439903259e+10 9.877539651759041556e-36 1.000000000000000076e+50
5.063838226762532813e+00 5.016460190406558990e+10 9.968931964219704790e-36 1.000000000000000076e+50
5.084093579669583640e+00 4.945508073087117767e+10 9.827932772872086813e-36 1.000000000000000076e+50
5.104429953988261381e+00 4.839323103097190094e+10 9.616917295568656764e-36 1.000000000000000076e+50
5.124847673804215020e+00 4.783630762953629303e+10 9.506243009568920641e-36 1.000000000000000076e+50
5.145347064499431688e+00 4.679313225799649048e+10 9.298938577540984699e-36 1.000000000000000076e+50
5.165928452757428957e+00 4.669554875216726685e+10 9.279546350880800248e-36 1.000000000000000076e+50
5.186592166568458673e+00 4.573966027056098938e+10 9.089587956379078703e-36 1.000000000000000076e+50
5.207338535234733001e+00 4.593056518834102631e+10 9.127525427519059212e-36 1.000000000000000076e+50
5.228167889375671784e+00 4.414943564774623108e+10 8.773571473222607526e-36 1.000000000000000076e+50
5.249080560933174766e+00 4.417186252203165436e+10 8.778028241051622169e-36 1.000000000000000076e+50
5.270076883176907145e+00 4.312630759620386505e+10 8.570250933452033253e-36 1.000000000000000076e+50
5.291157190709615321e+00 4.301305807537753296e+10 8.547745486877231757e-36 1.000000000000000076e+50
5.312321819472453299e+00 4.202023226690765381e+10 8.350446743115935434e-36 1.000000000000000076e+50
5.333571106750343738e+00 4.163399870914345551e+10 8.273692699158541041e-36 1.000000000000000076e+50
5.354905391177344320e+00 4.119630890479344177e+10 8.186713041882634119e-36 1.000000000000000076e+50
5.376325012742054099e+00 4.040383741106940460e+10 8.029229595295606214e-36 1.000000000000000076e+50
5.397830312793021612e+00 3.982961535088058472e+10 7.915117643179975738e-36 1.000000000000000076e+50
5.419421634044193858e+00 3.990440104789981079e+10 7.929979388258849944e-36 1.000000000000000076e+50
5.441099320580370602e+00 3.876417187311849213e+10 7.703387994416011137e-36 1.000000000000000076e+50
5.462863717862692425e+00 3.856682684971140289e+10 7.664170716950420462e-36 1.000000000000000076e+50
5.484715172734142996e+00 3.781347667546913910e+10 7.514461632313081752e-36 1.000000000000000076e+50
5.506654033425078865e+00 3.717280668479654694e+10 7.387144853028230141e-36 1.000000000000000076e+50
5.528680649558780580e+00 3.693429573477873993e+10 7.339746900224856339e-36 1.000000000000000076e+50
5.550795372157015350e+00 3.650039385297011566e+10 7.253519995700243390e-36 1.000000000000000076e+50
5.572998553645643227e+00 3.583068501141950226e+10 7.120432487300951447e-36 1.000000000000000076e+50
5.595290547860225949e+00 3.500438146892671967e+10 6.956225786076502662e-36 1.000000000000000076e+50
5.617671710051667766e+00 3.485104777446823120e+10 6.925754634908945540e-36 1.000000000000000076e+50
5.640142396891874021e+00 3.416073650626435089e+10 6.788572920998026301e-36 1.000000000000000076e+50
5.662702966479441713e+00 3.356647837617039108e+10 6.670479312293219147e-36 1.000000000000000076e+50
5.685353778345359821e+00 3.355188068010433960e+10 6.667578393450185721e-36 1.000000000000000076e+50
5.708095193458740724e+00 3.275050904206281281e+10 6.508326270748822060e-36 1.000000000000000076e+50
5.730927574232576482e+00 3.251907825611338043e+10 6.462335319520545940e-36 1.000000000000000076e+50
5.753851284529505783e+00 3.156341312621550751e+10 6.272421310459966160e-36 1.000000000000000076e+50
5.776866689667624399e+00 3.135615641261003494e+10 6.231234338000541228e-36 1.000000000000000076e+50
5.799974156426294769e+00 3.071242336475520325e+10 6.103308854420364797e-36 1.000000000000000076e+50
5.823174053051999977e+00 3.053395488398446655e+10 6.067842807147359569e-36 1.000000000000000076e+50
5.846466749264207508e+00 3.013174530668758011e+10 5.987913937800441006e-36 1.000000000000000076e+50
5.869852616261264977e+00 2.936957468599696732e+10 5.836452014962456676e-36 1.000000000000000076e+50
5.893332026726310069e+00 2.912536835107540131e+10 5.787922250035382233e-36 1.000000000000000076e+50
5.916905354833215114e+00 2.849060555339618683e+10 5.661779374316298594e-36 1.000000000000000076e+50
5.940572976252548543e+00 2.825359934067175674e+10 5.614680449575191275e-36 1.000000000000000076e+50
5.964335268157558545e+00 2.772473345074783325e+10 5.509581876582811875e-36 1.000000000000000076e+50
5.988192609230189589e+00 2.743027771493255615e+10 5.451066328060560067e-36 1.000000000000000076e+50
6.012145379667110490e+00 2.683369719250710678e+10 5.332511203261374327e-36 1.000000000000000076e+50
6.036193961185778889e+00 2.675989674189834213e+10 5.317845250714706293e-36 1.000000000000000076e+50
6.060338737030522616e+00 2.614161906500550461e+10 5.194978371242051670e-36 1.000000000000000076e+50
6.084580091978644134e+00 2.545126340845888901e+10 5.057787836282984263e-36 1.000000000000000076e+50
6.108918412346558746e+00 2.547490568329251862e+10 5.062486133894246973e-36 1.000000000000000076e+50
6.133354085995945226e+00 2.466130071768589783e+10 4.900802950134617799e-36 1.000000000000000076e+50
6.157887502339929320e+00 2.440414432066598511e+10 4.849699691487057163e-36 1.000000000000000076e+50
6.182519052349287669e+00 2.426142534216445923e+10 4.821337943707107256e-36 1.000000000000000076e+50
6.207249128558685491e+00 2.374274249621945953e+10 4.718262990334170519e-36 1.000000000000000076e+50
6.232078125072920471e+00 2.334829369500625992e+10 4.639876376797749055e-36 1.000000000000000076e+50
6.257006437573212843e+00 2.315650989845257950e+10 4.601764250973654095e-36 1.000000000000000076e+50
6.282034463323505236e+00 2.280406462091524124e+10 4.531724763775101812e-36 1.000000000000000076e+50
6.307162601176800720e+00 2.243544823013164139e+10 4.458471681299825933e-36 1.000000000000000076e+50
6.332391251581507063e+00 2.212769349963791275e+10 4.397313297628687171e-36 1.000000000000000076e+50
6.357720816587833390e+00 2.187611653483309937e+10 4.347318808472762981e-36 1.000000000000000076e+50
6.383151699854184180e+00 2.170581079805252838e+10 4.313474897853703922e-36 1.000000000000000076e+50
6.408684306653601226e+00 2.151461937523450470e+10 4.275480491163102310e-36 1.000000000000000076e+50
6.434319043880215361e+00 2.121758805588417816e+10 4.216453111268638345e-36 1.000000000000000076e+50
6.460056320055736379e+00 2.125318494385151672e+10 4.223527082571410684e-36 1.000000000000000076e+50
6.485896545335958052e+00 2.138330141289344025e+10 4.249384403831211086e-36 1.000000000000000076e+50
6.511840131517302233e+00 2.090055526316925049e+10 4.153450949962828224e-36 1.000000000000000076e+50
6.537887492043371829e+00 2.086626131596097946e+10 4.146635904820885303e-36 1.000000000000000076e+50
6.564039042011545533e+00 2.076621036619918823e+10 4.126753336769447444e-36 1.000000000000000076e+50
6.590295198179591196e+00 2.066425304158262253e+10 4.106491925459932332e-36 1.000000000000000076e+50
6.616656378972309405e+00 2.032374062540907669e+10 4.038823789344791192e-36 1.000000000000000076e+50
6.643123004488199257e+00 2.032135336172925186e+10 4.038349381728633740e-36 1.000000000000000076e+50
6.669695496506150789e+00 1.997845766150036621e+10 3.970207628845945604e-36 1.000000000000000076e+50
6.696374278492176479e+00 1.974083792809940720e+10 3.922986782557554978e-36 1.000000000000000076e+50
6.723159775606144528e+00 1.915310187976475906e+10 3.806189270838586833e-36 1.000000000000000076e+50
6.750052414708568094e+00 1.905781898806044388e+10 3.787254232411073450e-36 1.000000000000000076e+50
6.777052624367403411e+00 1.904577220550028229e+10 3.784860242402747721e-36 1.000000000000000076e+50
6.804160834864871887e+00 1.856292669081703568e+10 3.688907042289424464e-36 1.000000000000000076e+50
6.831377478204331055e+00 1.839266988324126816e+10 3.655072855098745547e-36 1.000000000000000076e+50
6.858702988117148180e+00 1.796702753380100632e+10 3.570487321443454663e-36 1.000000000000000076e+50
6.886137800069615622e+00 1.781874703039321136e+10 3.541020362791626693e-36 1.000000000000000076e+50
6.913682351269895499e+00 1.761894741924884033e+10 3.501315298774874585e-36 1.000000000000000076e+50
6.941337080674975013e+00 1.723561034336109924e+10 3.425136856529963699e-36 1.000000000000000076e+50
6.969102428997675069e+00 1.699585261205391693e+10 3.377491137824414507e-36 1.000000000000000076e+50
6.996978838713665994e+00 1.673371545342702675e+10 3.325398080161106993e-36 1.000000000000000076e+50
7.024966754068519670e+00 1.644296240265247154e+10 3.267618345616338810e-36 1.000000000000000076e+50
7.053066621084793653e+00 1.625371716241881943e+10 3.230010692952224871e-36 1.000000000000000076e+50
7.081278887569133929e+00 1.606631576971806717e+10 3.192769457839733769e-36 1.000000000000000076e+50
7.109604003119409654e+00 1.600869273916167831e+10 3.181318353886245465e-36 1.000000000000000076e+50
7.138042419131887861e+00 1.555522742566547966e+10 3.091203717533259983e-36 1.000000000000000076e+50
7.166594588808414379e+00 1.530876457181922150e+10 3.042225527167083302e-36 1.000000000000000076e+50
7.195260967163648047e+00 1.513958667777428627e+10 3.008605746453798680e-36 1.000000000000000076e+50
7.224042011032302923e+00 1.491246722175942993e+10 2.963471561813151013e-36 1.000000000000000076e+50
7.252938179076432235e+00 1.467762625093024445e+10 2.916802923535414858e-36 1.000000000000000076e+50
7.281949931792737196e+00 1.442412159012827873e+10 2.866425354089526576e-36 1.000000000000000076e+50
7.311077731519908696e+00 1.424111776546347046e+10 2.830058023182279811e-36 1.000000000000000076e+50
7.340322042445988515e+00 1.409828757219953918e+10 2.801674174311965486e-36 1.000000000000000076e+50
7.369683330615771411e+00 1.389763337235410690e+10 2.761799282641949930e-36 1.000000000000000076e+50
7.399162063938235612e+00 1.350520277888165665e+10 2.683813736290227400e-36 1.000000000000000076e+50
7.428758712193988423e+00 1.355307139232796669e+10 2.693326399254849250e-36 1.000000000000000076e+50
7.458473747042765112e+00 1.317625474736459923e+10 2.618443725934543621e-36 1.000000000000000076e+50
7.488307642030935796e+00 1.302382867542784691e+10 2.588152941536080908e-36 1.000000000000000076e+50
7.518260872599060285e+00 1.293889120354773903e+10 2.571273790775452833e-36 1.000000000000000076e+50
7.548333916089456253e+00 1.258769800641022682e+10 2.501483122541785023e-36 1.000000000000000076e+50
7.578527251753813587e+00 1.257312875539499283e+10 2.498587856425286023e-36 1.000000000000000076e+50
7.608841360760829176e+00 1.254454289521410370e+10 2.492907147629331700e-36 1.000000000000000076e+50
7.639276726203872769e+00 1.227566999054427719e+10 2.439475532667020729e-36 1.000000000000000076e+50
7.669833833108687493e+00 1.218655305950097847e+10 2.421765821262758633e-36 1.000000000000000076e+50
7.700513168441122325e+00 1.191925535168115044e+10 2.368647236398003907e-36 1.000000000000000076e+50
7.731315221114887670e+00 1.184335435943317604e+10 2.353563854909522073e-36 1.000000000000000076e+50
7.762240481999347352e+00 1.169643824087549973e+10 2.324368032860548280e-36 1.000000000000000076e+50
7.793289443927344351e+00 1.154053037035310364e+10 2.293385330019679725e-36 1.000000000000000076e+50
7.824462601703054077e+00 1.125042372116521263e+10 2.235734051262348383e-36 1.000000000000000076e+50
7.855760452109866065e+00 1.121699304191851616e+10 2.229090558554775707e-36 1.000000000000000076e+50
7.887183493918306532e+00 1.120660615552224922e+10 2.227026430466956287e-36 1.000000000000000076e+50
7.918732227893980458e+00 1.090834634558269501e+10 2.167754919479294077e-36 1.000000000000000076e+50
7.950407156805555431e+00 1.075627564079330444e+10 2.137534755214948099e-36 1.000000000000000076e+50
7.982208785432777454e+00 1.077390391247863007e+10 2.141037923473192957e-36 1.000000000000000076e+50
8.014137620574508958e+00 1.042791045541401291e+10 2.072280570626288120e-36 1.000000000000000076e+50
8.046194171056805899e+00 1.038009328002119827e+10 2.062778129659573175e-36 1.000000000000000076e+50
8.078378947741034821e+00 1.023114450773895645e+10 2.033178369655988135e-36 1.000000000000000076e+50
8.110692463531997021e+00 1.013011665896282768e+10 2.013101667903889082e-36 1.000000000000000076e+50
8.143135233386125549e+00 9.902130064780454636e+09 1.967795161724398361e-36 1.000000000000000076e+50
8.175707774319670662e+00 9.759385530680469513e+09 1.939428335422689977e-36 1.000000000000000076e+50
8.208410605416949224e+00 9.682314082650554657e+09 1.924112355775060073e-36 1.000000000000000076e+50
8.241244247838615422e+00 9.443784193563642502e+09 1.876710639315956957e-36 1.000000000000000076e+50
8.274209224829968790e+00 9.446016360595952988e+09 1.877154225439104460e-36 1.000000000000000076e+50
8.307306061729288871e+00 9.197389326711441040e+09 1.827745959626482720e-36 1.000000000000000076e+50
8.340535285976207192e+00 9.173533494310686111e+09 1.823005222909230100e-36 1.000000000000000076e+50
8.373897427120111203e+00 9.036122365266651154e+09 1.795698274491972480e-36 1.000000000000000076e+50
8.407393016828594412e+00 8.807874258676103592e+09 1.750339799407996093e-36 1.000000000000000076e+50
8.441022588895906509e+00 8.751051203484354019e+09 1.739047670103572278e-36 1.000000000000000076e+50
8.474786679251490540e+00 8.542648949228755951e+09 1.697633050730390495e-36 1.000000000000000076e+50
8.508685825968495209e+00 8.484286085059952736e+09 1.686034923763322013e-36 1.000000000000000076e+50
8.542720569272368891e+00 8.323480470343576431e+09 1.654078919494858936e-36 1.000000000000000076e+50
8.576891451549458978e+00 8.258398274145349503e+09 1.641145497094280676e-36 1.000000000000000076e+50
8.611199017355655627e+00 8.051937892832142830e+09 1.600116775316436672e-36 1.000000000000000076e+50
8.645643813425078150e+00 7.942265288493357658e+09 1.578322149434963443e-36 1.000000000000000076e+50
8.680226388678779159e+00 7.847375851742662430e+09 1.559465300119188813e-36 1.000000000000000076e+50
8.714947294233493125e+00 7.711020557843681335e+09 1.532368171940245355e-36 1.000000000000000076e+50
8.749807083410427566e+00 7.694802801195322990e+09 1.529145307479984446e-36 1.000000000000000076e+50
8.784806311744070229e+00 7.453948672901702881e+09 1.481281707907275257e-36 1.000000000000000076e+50
8.819945536991047774e+00 7.370361746332053185e+09 1.464670943494859531e-36 1.000000000000000076e+50
8.855225319139009343e+00 7.263283287724001884e+09 1.443391837747373052e-36 1.000000000000000076e+50
8.890646220415566958e+00 7.097847378448228836e+09 1.410515680827739327e-36 1.000000000000000076e+50
8.926208805297228821e+00 6.985734606243102074e+09 1.388236133975751080e-36 1.000000000000000076e+50
8.961913640518417878e+00 6.946214018021267891e+09 1.380382427572920542e-36 1.000000000000000076e+50
8.997761295080492161e+00 6.781718091161569595e+09 1.347693068123968290e-36 1.000000000000000076e+50
9.033752340260813085e+00 6.659020388315345764e+09 1.323310036954315604e-36 1.000000000000000076e+50
9.069887349621856387e+00 6.557665800205108643e+09 1.303168404113996311e-36 1.000000000000000076e+50
9.106166899020346150e+00 6.472507167651249886e+09 1.286245303324341678e-36 1.000000000000000076e+50
9.142591566616424359e+00 6.359417832212387085e+09 1.263771689499500997e-36 1.000000000000000076e+50
9.179161932882891506e+00 6.243047947512650490e+09 1.240646150389785665e-36 1.000000000000000076e+50
9.215878580614422333e+00 6.197199250715825081e+09 1.231534894211778298e-36 1.000000000000000076e+50
9.252742094936881045e+00 6.115905674489185333e+09 1.215379874541108986e-36 1.000000000000000076e+50
9.289753063316627646e+00 5.985240349118869781e+09 1.189413482119808024e-36 1.000000000000000076e+50
9.326912075569895322e+00 5.922728409050954819e+09 1.176990832405968393e-36 1.000000000000000076e+50
9.364219723872173162e+00 5.763139850754019737e+09 1.145276686981819918e-36 1.000000000000000076e+50
9.401676602767663482e+00 5.747202727287208557e+09 1.142109591190850613e-36 1.000000000000000076e+50
9.439283309178733816e+00 5.635251105454825401e+09 1.119862068854973701e-36 1.000000000000000076e+50
9.477040442415447075e+00 5.517237923711029053e+09 1.096409966475394022e-36 1.000000000000000076e+50
9.514948604185111236e+00 5.458719522730672836e+09 1.084780930543967097e-36 1.000000000000000076e+50
9.553008398601852136e+00 5.329842501804347992e+09 1.059169917905556857e-36 1.000000000000000076e+50
9.591220432196260859e+00 5.303858894179389000e+09 1.054006340267812019e-36 1.000000000000000076e+50
9.629585313925044687e+00 5.243557404627326012e+09 1.042022961074745810e-36 1.000000000000000076e+50
9.668103655180747324e+00 5.145173397381906509e+09 1.022471655226201187e-36 1.000000000000000076e+50
9.706776069801470896e+00 5.067150907254694939e+09 1.006966680279033432e-36 1.000000000000000076e+50
9.745603174080676112e+00 4.960078862315884590e+09 9.856888490843166093e-37 1.000000000000000076e+50
9.784585586776998412e+00 4.882214601972005844e+09 9.702153182607917160e-37 1.000000000000000076e+50
9.823723929124106746e+00 4.841328091991790771e+09 9.620901698338863793e-37 1.000000000000000076e+50
9.863018824840601440e+00 4.749999244302722931e+09 9.439408965530171101e-37 1.000000000000000076e+50
9.902470900139965337e+00 4.761831971770671844e+09 9.462923485849641341e-37 1.000000000000000076e+50
