#Wavelength[um] Transit_Depth(Rp/Rstar)^2        
1.034699920549522467e+01 1.971015233034881936e-02
1.038838720231720458e+01 1.968452111616213890e-02
1.042994075112647501e+01 1.971142941806786064e-02
1.047166051413097954e+01 1.970167928287280823e-02
1.051354715618750468e+01 1.969920140015863838e-02
1.055560134481225454e+01 1.971111420599593739e-02
1.059782375019150358e+01 1.974559243144990636e-02
1.064021504519226902e+01 1.969517941669293379e-02
1.068277590537303823e+01 1.967442076195018152e-02
1.072550700899452991e+01 1.971773297632982425e-02
1.076840903703050856e+01 1.975713961709411187e-02
1.081148267317863088e+01 1.970655812842602231e-02
1.085472860387134553e+01 1.966465014800657107e-02
1.089814751828683015e+01 1.974314271070926052e-02
1.094174010835997635e+01 1.970334655291566470e-02
1.098550706879341909e+01 1.976419624944902170e-02
1.102944909706859100e+01 1.974769944425992102e-02
1.107356689345686540e+01 1.972291175861302231e-02
1.111786116103069233e+01 1.973438991694964270e-02
1.116233260567481622e+01 1.974355282095935360e-02
1.120698193609751492e+01 1.975812603275842877e-02
1.125180986384190440e+01 1.975285742864164862e-02
1.129681710329727373e+01 1.975930524584770462e-02
1.134200437171046083e+01 1.972533514173551578e-02
1.138737238919730466e+01 1.974927169368672492e-02
1.143292187875409383e+01 1.975599496796440202e-02
1.147865356626910938e+01 1.975077096852510122e-02
1.152456818053418530e+01 1.973789441999165492e-02
1.157066645325632237e+01 1.977094051102084096e-02
1.161694911906934635e+01 1.976410420626031547e-02
1.166341691554562487e+01 1.975485957698388390e-02
1.171007058320780736e+01 1.977849087226429825e-02
1.175691086554063958e+01 1.979857109304707097e-02
1.180393850900279951e+01 1.978613002944844268e-02
1.185115426303881137e+01 1.978909216648712735e-02
1.189855888009096674e+01 1.976673730172923832e-02
1.194615311561133097e+01 1.978156475041457224e-02
1.199393772807377623e+01 1.976565532319558491e-02
1.204191347898607134e+01 1.976887097805866272e-02
1.209008113290201614e+01 1.976815709612381525e-02
1.213844145743362368e+01 1.977258313002680859e-02
1.218699522326335938e+01 1.974951324264338087e-02
1.223574320415641381e+01 1.979404566178183736e-02
1.228468617697303777e+01 1.974462044575153383e-02
1.233382492168093059e+01 1.977171973348220216e-02
1.238316022136765504e+01 1.977121716126381892e-02
1.243269286225312520e+01 1.982586114429611343e-02
1.248242363370213859e+01 1.978008255066702678e-02
1.253235332823694748e+01 1.982457196639246869e-02
1.258248274154989410e+01 1.976448772065842949e-02
1.263281267251609385e+01 1.977332594755215958e-02
1.268334392320615756e+01 1.982444153435200529e-02
1.273407729889898299e+01 1.977325393957140437e-02
1.278501360809457665e+01 1.983074608521400578e-02
1.283615366252695544e+01 1.983331636191478300e-02
1.288749827717706253e+01 1.975764201702584141e-02
1.293904827028577031e+01 1.982672472198393834e-02
1.299080446336691352e+01 1.977332444021305882e-02
1.304276768122038099e+01 1.980063412708844492e-02
1.309493875194526424e+01 1.977582363969924983e-02
1.314731850695304693e+01 1.981164716752063099e-02
1.319990778098085649e+01 1.983131305958478127e-02
1.325270741210477965e+01 1.983193776958925084e-02
1.330571824175319939e+01 1.981248027737904371e-02
1.335894111472021173e+01 1.980103597412362013e-02
1.341237687917909227e+01 1.979055915376227645e-02
1.346602638669580898e+01 1.983811298066369064e-02
1.351989049224258999e+01 1.980316049773201553e-02
1.357397005421156067e+01 1.983705027950834893e-02
1.362826593442840917e+01 1.981223852196978621e-02
1.368277899816612297e+01 1.979563858849048980e-02
1.373751011415878942e+01 1.984843399924993840e-02
1.379246015461542463e+01 1.979484993082943414e-02
1.384762999523388416e+01 1.984901149125012712e-02
1.390302051521481808e+01 1.979669022030740647e-02
1.395863259727567751e+01 1.982903942240613754e-02
1.401446712766477987e+01 1.984646908409786262e-02
1.407052499617543972e+01 1.979931710218024374e-02
1.412680709616014063e+01 1.985966819320134774e-02
1.418331432454478147e+01 1.986280302113511975e-02
1.424004758184296193e+01 1.982844456246971032e-02
1.429700777217033369e+01 1.978997342766909001e-02
1.435419580325901379e+01 1.984377031734949753e-02
1.441161258647204946e+01 1.981457138547481484e-02
1.446925903681793812e+01 1.985562570469582080e-02
1.452713607296521126e+01 1.982291200668537950e-02
1.458524461725707155e+01 1.983486227256560722e-02
1.464358559572609764e+01 1.988138658521828792e-02
1.470215993810900557e+01 1.987440272870281618e-02
1.476096857786143879e+01 1.982073272938760303e-02
1.482001245217288599e+01 1.982911102930458996e-02
1.487929250198157760e+01 1.983183183109164804e-02
1.493880967198950316e+01 1.986603959658535257e-02
1.499856491067746056e+01 1.982963945672569506e-02
1.505855917032016933e+01 1.981060113916787574e-02
1.511879340700144958e+01 1.983834709924189171e-02
1.517926858062945605e+01 1.985528733809045071e-02
1.523998565495197433e+01 1.980270389492695335e-02
1.530094559757178274e+01 1.987029629321271015e-02
1.536214937996206764e+01 1.983681950255464232e-02
1.542359797748191674e+01 1.984130857019089991e-02
1.548529236939184450e+01 1.983751326086547612e-02
1.554723353886941339e+01 1.985181238424613484e-02
1.560942247302489072e+01 1.979733065129339262e-02
1.567186016291699069e+01 1.982556034257356575e-02
1.573454760356865556e+01 1.983194333054493289e-02
1.579748579398293096e+01 1.980057334270916847e-02
1.586067573715886247e+01 1.985292108068476696e-02
1.592411844010749888e+01 1.978715268796662000e-02
1.598781491386792730e+01 1.987035116240163518e-02
1.605176617352340074e+01 1.983538657675074438e-02
1.611597323821749228e+01 1.988336722878893473e-02
1.618043713117036120e+01 1.984670362991343764e-02
1.624515887969504391e+01 1.988737191969815882e-02
1.631013951521382310e+01 1.980280575264223644e-02
1.637538007327468037e+01 1.980657390965697220e-02
1.644088159356778078e+01 1.979426451617366869e-02
1.650664511994205341e+01 1.983417924052122486e-02
1.657267170042182158e+01 1.987347323746699312e-02
1.663896238722350418e+01 1.988473633157405995e-02
1.670551823677240222e+01 1.984615699748812356e-02
1.677234030971949608e+01 1.979050081788033197e-02
1.683942967095837062e+01 1.983595330580992591e-02
1.690678738964220429e+01 1.983383741540218487e-02
1.697441453920077237e+01 1.977483002621353500e-02
1.704231219735757108e+01 1.974984021652776908e-02
1.711048144614700561e+01 1.988143169690627723e-02
1.717892337193159236e+01 1.984302353693865456e-02
1.724763906541932101e+01 1.987646507520185804e-02
1.731662962168099895e+01 1.984244457351620750e-02
1.738589614016772344e+01 1.987727736094949127e-02
1.745543972472839300e+01 1.981835330148164903e-02
1.752526148362730751e+01 1.983977172858409493e-02
1.759536252956181812e+01 1.985378579324684201e-02
1.766574397968006238e+01 1.985131556637049002e-02
1.773640695559878466e+01 1.983108941683254037e-02
1.780735258342117433e+01 1.982152921454295724e-02
1.787858199375486024e+01 1.981025768051424690e-02
1.795009632172988034e+01 1.985909701817075573e-02
1.802189670701679702e+01 1.981590304666161484e-02
1.809398429384486562e+01 1.980350748159952906e-02
1.816636023102024211e+01 1.990693344816096833e-02
1.823902567194432578e+01 1.979594622569495060e-02
1.831198177463210186e+01 1.981256338954592161e-02
1.838522970173062987e+01 1.980376839161988520e-02
1.845877062053754969e+01 1.979428649253665851e-02
1.853260570301970134e+01 1.988196325526070049e-02
1.860673612583178027e+01 1.989886179637032765e-02
1.868116307033510637e+01 1.984358328382920117e-02
1.875588772261644976e+01 1.987605078642027887e-02
1.883091127350691352e+01 1.979341923519104332e-02
1.890623491860094063e+01 1.985214102454488372e-02
1.898185985827534594e+01 1.982688852251909481e-02
1.905778729770844748e+01 1.977652470840026572e-02
1.913401844689928311e+01 1.978984821792569015e-02
1.921055452068688041e+01 1.986455938096868754e-02
1.928739673876962968e+01 1.981466534298620408e-02
1.936454632572470658e+01 1.982365570184663195e-02
1.944200451102760141e+01 1.990229308037096134e-02
1.951977252907171589e+01 1.979307116124159188e-02
1.959785161918800256e+01 1.986851513093803451e-02
1.967624302566475691e+01 1.985331217304885446e-02
1.991079942767366973e+01 1.982265974175057011e-02
2.030901541622714390e+01 1.983507927167105570e-02
2.071519572455168756e+01 1.980558023985196786e-02
2.112949963904272010e+01 1.983723356855405032e-02
2.155208963182357707e+01 1.982510372228683121e-02
2.198313142446004420e+01 1.982999549782354584e-02
2.242279405294924643e+01 1.984667131227264153e-02
2.287124993400822959e+01 1.980373159047696049e-02
2.332867493268839709e+01 1.981827563934656158e-02
2.379524843134216638e+01 1.981209872075219078e-02
2.427115339996900900e+01 1.981049568510198644e-02
2.475657646796839018e+01 1.980909096877701489e-02
2.525170799732775961e+01 1.980535521999897755e-02
2.575674215727431715e+01 1.981234336021752904e-02
2.627187700041980278e+01 1.979372646393522811e-02
2.679731454042819649e+01 1.981747677339999042e-02
2.733326083123676042e+01 1.979316576713434708e-02
2.787992604786149542e+01 1.981039987043715922e-02
2.843752456881871993e+01 1.982928004010874740e-02
2.900627506019509738e+01 1.979694440418764204e-02
2.958640056139899599e+01 1.983683724317502131e-02
3.017812857262697435e+01 1.983475906177756612e-02
3.078169114407952023e+01 1.986187088205085272e-02
3.139732496696110431e+01 1.982269904504695840e-02
3.202527146630033172e+01 1.985627609053299686e-02
3.266577689562632969e+01 1.984042434997074916e-02
3.331909243353885586e+01 1.988055409447524874e-02
3.398547428220963695e+01 1.982340188474789738e-02
3.466518376785383282e+01 1.987934963436504415e-02
3.535848744321090464e+01 1.989447580613441097e-02
3.606565719207512188e+01 1.985451480801758706e-02
3.678697033591662802e+01 1.985414411730719239e-02
3.752270974263496583e+01 1.985950577461620403e-02
3.827316393748766643e+01 1.982363953166948328e-02
3.903862721623740839e+01 1.984203629608813010e-02
3.981939976056215613e+01 1.983076748195558570e-02
4.061578775577340394e+01 1.982915563988321347e-02
4.142810351088887444e+01 1.981243522388183645e-02
4.225666558110664539e+01 1.977545463752592228e-02
4.310179889272878029e+01 1.980000145951172838e-02
4.396383487058335504e+01 1.980005314905394775e-02
4.484311156799503095e+01 1.977277633900635309e-02
4.573997379935492091e+01 1.978055680251026086e-02
4.665477327534202345e+01 1.976050481488440813e-02
4.758786874084886165e+01 1.976699070332831737e-02
4.853962611566583973e+01 1.977773377034059907e-02
4.951041863797915710e+01 1.978709565481368005e-02
5.050062701073873939e+01 1.973144242758128122e-02
5.151063955095351332e+01 1.978546132470259886e-02
5.254085234197258103e+01 1.971916549387005627e-02
5.359166938881203635e+01 1.969069202574640423e-02
5.466350277658827395e+01 1.971500949887373261e-02
5.575677283212004198e+01 1.973355092922429027e-02
5.687190828876244098e+01 1.970599925011083317e-02
5.800934645453768468e+01 1.972452821329858177e-02
5.916953338362844050e+01 1.971819112731824919e-02
6.035292405130100946e+01 1.969683686639150944e-02
6.155998253232701956e+01 1.962925015074904952e-02
6.279118218297357146e+01 1.963275023714483591e-02
6.404700582663303976e+01 1.973564120145879577e-02
6.532794594316570169e+01 1.967685988645765521e-02
6.663450486202900436e+01 1.967689595194804103e-02
6.796719495926959098e+01 1.959367423305155911e-02
6.932653885845499531e+01 1.958371805244577338e-02
7.071306963562409464e+01 1.964800148538101490e-02
7.212733102833657028e+01 1.962138819033244080e-02
7.356987764890331505e+01 1.964201417901020874e-02
7.504127520188137623e+01 1.964618139578408473e-02
7.654210070591901172e+01 1.956872194075407606e-02
7.807294272003738911e+01 1.957867133649255145e-02
7.963440157443814371e+01 1.959042116810924897e-02
8.122708960592690630e+01 1.960843658800957151e-02
8.285163139804545551e+01 1.960074355096332738e-02
8.450866402600635752e+01 1.958309398426437073e-02
8.619883730652648524e+01 1.962716082840090456e-02
8.792281405265701721e+01 1.949075546013606663e-02
8.968127033371015955e+01 1.952423309793272985e-02
9.147489574038435478e+01 1.948956288521966340e-02
9.330439365519204387e+01 1.951118168583232046e-02
9.517048152829590890e+01 1.955045699577226403e-02
9.707389115886181230e+01 1.949438881576926255e-02
9.901536898203904968e+01 1.954035978848357030e-02
